Date,SPY,^GSPC,^IRX,^IRX_daily
2023-02-07 05:00:00+00:00,0.013078601155648073,0.01287251059802652,0.0,0.0001798809520781986
2023-02-07 06:00:00+00:00,0.0,0.0,0.008162404445851701,0.00018134921316116578
2023-02-08 05:00:00+00:00,-0.010934781590049236,-0.011080724476164705,0.0,0.00018134921316116578
2023-02-08 06:00:00+00:00,0.0,0.0,0.0032822463724639928,0.0001819444459582132
2023-02-09 05:00:00+00:00,-0.008669156289333402,-0.00882979617773516,0.0,0.0001819444459582132
2023-02-09 06:00:00+00:00,0.0,0.0,0.006106843554357644,0.00018305555222526427
2023-02-10 05:00:00+00:00,0.0023336203821293644,0.0021952617756952897,0.0,0.00018305555222526427
2023-02-10 06:00:00+00:00,0.0,0.0,0.004769198613792103,0.00018392858051118397
2023-02-13 05:00:00+00:00,0.011738985559394344,0.011448609342766147,0.0,0.00018392858051118397
2023-02-13 06:00:00+00:00,0.0,0.0,0.0021574437002973568,0.00018432539606851245
2023-02-14 05:00:00+00:00,-0.0004602347660962458,-0.0002804145319874607,0.0,0.00018432539606851245
2023-02-14 06:00:00+00:00,0.0,0.0,0.003229250063980338,0.0001849206288655599
2023-02-15 05:00:00+00:00,0.0032474608513861636,0.002773175690496066,0.0,0.0001849206288655599
2023-02-15 06:00:00+00:00,0.0,0.0,-0.0036480090308458335,0.00018424603674146864
2023-02-16 05:00:00+00:00,-0.01376876291548712,-0.013788741489130674,0.0,0.00018424603674146864
2023-02-16 06:00:00+00:00,0.0,0.0,0.004738280286784136,0.00018511904610527886
2023-02-17 05:00:00+00:00,-0.0024983614278265565,-0.002767405825327751,0.0,0.00018511904610527886
2023-02-17 06:00:00+00:00,0.0,0.0,0.0032154054894435458,0.00018571427890232633
2023-02-21 05:00:00+00:00,-0.020060836034336282,-0.020041234255327334,0.0,0.00018571427890232633
2023-02-21 06:00:00+00:00,0.0,0.0,0.0017094816525180523,0.00018603175405472046
2023-02-22 05:00:00+00:00,-0.001378154815187882,-0.0015735561458868341,0.0,0.00018603175405472046
2023-02-22 06:00:00+00:00,0.0,0.0,0.0014931674873155387,0.0001863095306214832
2023-02-23 05:00:00+00:00,0.005319375507000457,0.005329429416074394,0.0,0.0001863095306214832
2023-02-23 06:00:00+00:00,0.0,0.0,-0.001064987062428302,0.00018611111338176424
2023-02-24 05:00:00+00:00,-0.010682157511523682,-0.010537551485558128,0.0,0.00018611111338176424
2023-02-24 06:00:00+00:00,0.0,0.0,0.002771857416947743,0.00018662698685176788
2023-02-27 05:00:00+00:00,0.003405611405805864,0.0030730045671669703,0.0,0.00018662698685176788
2023-02-27 06:00:00+00:00,0.0,0.0,-0.008079971562133914,0.00018511904610527886
2023-02-28 05:00:00+00:00,-0.0036959828287130847,-0.0030360018281855305,0.0,0.00018511904610527886
2023-02-28 06:00:00+00:00,0.0,0.0,0.00964631868422794,0.00018690476341853067
2023-03-01 05:00:00+00:00,-0.0038357601906707783,-0.004725264845680033,0.0,0.00018690476341853067
2023-03-01 06:00:00+00:00,0.0,0.0,0.003184685002995735,0.0001874999962155781
2023-03-02 05:00:00+00:00,0.007777133978074557,0.0075821940867943916,0.0,0.0001874999962155781
2023-03-02 06:00:00+00:00,0.0,0.0,-0.00042324975277630017,0.0001874206368885343
2023-03-03 05:00:00+00:00,0.016037815174438252,0.0161477371607488,0.0,0.0001874206368885343
2023-03-03 06:00:00+00:00,0.0,0.0,-0.0010586733831076112,0.00018722221964881535
2023-03-06 05:00:00+00:00,0.0006928818481568566,0.0006871667698291617,0.0,0.00018722221964881535
2023-03-06 06:00:00+00:00,0.0,0.0,0.002119590720494058,0.0001876190541282533
2023-03-07 05:00:00+00:00,-0.015328812639406553,-0.015326919115337678,0.0,0.0001876190541282533
2023-03-07 06:00:00+00:00,0.0,0.0,0.02474611296542184,0.00019226189643617659
2023-03-08 05:00:00+00:00,0.0016321678570714315,0.0014147940136839399,0.0,0.00019226189643617659
2023-03-08 06:00:00+00:00,0.0,0.0,0.007843159640265052,0.0001937698371826656
2023-03-09 05:00:00+00:00,-0.018449877991397523,-0.01845935787384867,0.0,0.0001937698371826656
2023-03-09 06:00:00+00:00,0.0,0.0,-0.0071676936617569575,0.00019238095434885176
2023-03-10 05:00:00+00:00,-0.014429557308403784,-0.01447813845705137,0.0,0.00019238095434885176
2023-03-10 06:00:00+00:00,0.0,0.0,-0.009282193860072452,0.00019059523703559997
2023-03-13 04:00:00+00:00,-0.0014251418372678293,-0.001509761003189447,0.0,0.00019059523703559997
2023-03-13 05:00:00+00:00,0.0,0.0,-0.030189461114440874,0.0001848412695385161
2023-03-14 04:00:00+00:00,0.01653006156390191,0.016476655480623936,0.0,0.0001848412695385161
2023-03-14 05:00:00+00:00,0.0,0.0,0.004723021898680013,0.00018571427890232633
2023-03-15 04:00:00+00:00,-0.006254374633828386,-0.00698088356543769,0.0,0.00018571427890232633
2023-03-15 05:00:00+00:00,0.0,0.0,-0.02606832159733119,0.00018087301935468402
2023-03-16 04:00:00+00:00,0.017545228559201487,0.017562006217166637,0.0,0.00018087301935468402
2023-03-16 05:00:00+00:00,0.0,0.0,-0.006143018295460934,0.00017976191308763294
2023-03-17 04:00:00+00:00,-0.01169272893398865,-0.011019457310067593,0.0,0.00017976191308763294
2023-03-17 05:00:00+00:00,0.0,0.0,-0.05231787584529379,0.00017035715163700164
2023-03-20 04:00:00+00:00,0.00961567209310954,0.008918403718310097,0.0,0.00017035715163700164
2023-03-20 05:00:00+00:00,0.0,0.0,0.040065204395743015,0.0001771825457376147
2023-03-21 04:00:00+00:00,0.01313043894547139,0.012982193897784988,0.0,0.0001771825457376147
2023-03-21 05:00:00+00:00,0.0,0.0,0.03135495222871443,0.00018273809599497962
2023-03-22 04:00:00+00:00,-0.01704638955035387,-0.01646322377571363,0.0,0.00018273809599497962
2023-03-22 05:00:00+00:00,0.0,0.0,-0.009120481372545508,0.00018107143659440298
2023-03-23 04:00:00+00:00,0.002703348445032505,0.0029845287333754023,0.0,0.00018107143659440298
2023-03-23 05:00:00+00:00,0.0,0.0,-0.013149335296554931,0.0001786904675619943
2023-03-24 04:00:00+00:00,0.006562135438576533,0.005639807253104534,0.0,0.0001786904675619943
2023-03-24 05:00:00+00:00,0.0,0.0,0.0,0.0001786904675619943
2023-03-27 04:00:00+00:00,0.0018697252299322287,0.0016469543057482383,0.0,0.0001786904675619943
2023-03-27 05:00:00+00:00,0.0,0.0,0.017766023630072514,0.00018186508663116938
2023-03-28 04:00:00+00:00,-0.0022446707695316093,-0.0015738434957162095,0.0,0.00018186508663116938
2023-03-28 05:00:00+00:00,0.0,0.0,0.009818808129807843,0.00018365078502231174
2023-03-29 04:00:00+00:00,0.014534881653599507,0.014237268879836451,0.0,0.00018365078502231174
2023-03-29 05:00:00+00:00,0.0,0.0,0.00043222384888585985,0.000183730163271465
2023-03-30 04:00:00+00:00,0.00585530683036839,0.005715269388667954,0.0,0.000183730163271465
2023-03-30 05:00:00+00:00,0.0,0.0,0.007559362105185485,0.00018511904610527886
2023-03-31 04:00:00+00:00,0.014094421676273061,0.014436542471763847,0.0,0.00018511904610527886
2023-03-31 05:00:00+00:00,0.0,0.0,-0.01714896556489509,0.0001819444459582132
2023-04-03 04:00:00+00:00,0.0038107148226629306,0.0036988464765423945,0.0,0.0001819444459582132
2023-04-03 05:00:00+00:00,0.0,0.0,-0.003271508475637397,0.00018134921316116578
2023-04-04 04:00:00+00:00,-0.00554821091705715,-0.005796972083329965,0.0,0.00018134921316116578
2023-04-04 05:00:00+00:00,0.0,0.0,0.03457330118943225,0.0001876190541282533
2023-04-05 04:00:00+00:00,-0.002618204926759682,-0.002492370531228194,0.0,0.0001876190541282533
2023-04-05 05:00:00+00:00,0.0,0.0,-0.0048646868713966285,0.0001867063461788117
2023-04-06 04:00:00+00:00,0.003900919931480562,0.0035791630944272956,0.0,0.0001867063461788117
2023-04-06 05:00:00+00:00,0.0,0.0,0.001062723596598758,0.00018690476341853067
2023-04-10 04:00:00+00:00,0.0010264247850875208,0.0009963029974375814,0.0,0.00018690476341853067
2023-04-10 05:00:00+00:00,0.0,0.0,0.02717617442156417,0.00019198411986941384
2023-04-11 04:00:00+00:00,0.00026847721145140113,-4.1352477946232646e-05,0.0,0.00019198411986941384
2023-04-11 05:00:00+00:00,0.0,0.0,0.008681334288584752,0.00019365079819209992
2023-04-12 04:00:00+00:00,-0.00407597406922422,-0.004134884052006904,0.0,0.00019365079819209992
2023-04-12 05:00:00+00:00,0.0,0.0,-0.00409835665112579,0.0001928571481553335
2023-04-13 04:00:00+00:00,0.013282821701585235,0.01326268999363811,0.0,0.0001928571481553335
2023-04-13 05:00:00+00:00,0.0,0.0,-0.0010288301036119885,0.00019265873091561453
2023-04-14 04:00:00+00:00,-0.002442803425957929,-0.0020693734728036706,0.0,0.00019265873091561453
2023-04-14 05:00:00+00:00,0.0,0.0,0.009886685616401047,0.00019456348721943204
2023-04-17 04:00:00+00:00,0.0035881817744314315,0.00330615690296554,0.0,0.00019456348721943204
2023-04-17 05:00:00+00:00,0.0,0.0,0.004079131434724603,0.00019535713725619844
2023-04-18 04:00:00+00:00,0.0006522404008442173,0.0008552202959737354,0.0,0.00019535713725619844
2023-04-18 05:00:00+00:00,0.0,0.0,0.021734786516327098,0.00019960318292890276
2023-04-19 04:00:00+00:00,-0.0001690478388026717,-8.42619976980652e-05,0.0,0.00019960318292890276
2023-04-19 05:00:00+00:00,0.0,0.0,-0.006958314669851862,0.00019821428117297945
2023-04-20 04:00:00+00:00,-0.00545694148151854,-0.00595254815297297,0.0,0.00019821428117297945
